graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
18.0,Graph with 14 nodes and 39 edges,"[[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",4.0,2.0,Y,"{0: 6, 1: 30, 2: 28, 3: 26, 4: 4, 5: 8, 6: 24, 7: 22, 8: 20, 9: 18, 10: 16, 11: 14, 12: 12, 13: 10}","{(0, 3): 1, (0, 5): 1, (0, 6): 2, (0, 11): 1, (0, 12): 1, (1, 2): 23, (1, 4): 2, (1, 5): 2, (1, 6): 1, (1, 7): 1, (1, 13): 1, (2, 6): 1, (2, 8): 1, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 6): 5, (3, 8): 14, (3, 10): 4, (3, 11): 2, (4, 8): 1, (4, 11): 1, (5, 7): 1, (5, 8): 1, (5, 10): 1, (5, 11): 1, (5, 12): 1, (6, 7): 4, (6, 8): 1, (6, 10): 10, (7, 8): 1, (7, 9): 12, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 12): 1, (9, 13): 6, (11, 12): 7, (11, 13): 1}",2406.00000000768
18.0,Graph with 14 nodes and 39 edges,"[[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",4.0,4.0,Y,"{0: 8, 1: 56, 2: 52, 3: 48, 4: 4, 5: 44, 6: 40, 7: 36, 8: 32, 9: 28, 10: 24, 11: 20, 12: 16, 13: 12}","{(0, 3): 1, (0, 5): 1, (0, 6): 4, (0, 11): 1, (0, 12): 1, (1, 2): 44, (1, 4): 2, (1, 5): 1, (1, 6): 7, (1, 7): 1, (1, 13): 1, (2, 6): 1, (2, 8): 4, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 6): 16, (3, 8): 1, (3, 10): 21, (3, 11): 9, (4, 8): 1, (4, 11): 1, (5, 7): 1, (5, 8): 23, (5, 10): 1, (5, 11): 6, (5, 12): 11, (6, 7): 10, (6, 8): 1, (6, 10): 1, (7, 8): 1, (7, 9): 20, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 12): 1, (9, 13): 8, (11, 12): 1, (11, 13): 1}",2226.0000000073887
18.0,Graph with 14 nodes and 39 edges,"[[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",4.0,6.0,Y,"{0: 10, 1: 82, 2: 76, 3: 70, 4: 4, 5: 64, 6: 58, 7: 52, 8: 46, 9: 40, 10: 34, 11: 28, 12: 22, 13: 16}","{(0, 3): 1, (0, 5): 1, (0, 6): 6, (0, 11): 1, (0, 12): 1, (1, 2): 32, (1, 4): 2, (1, 5): 19, (1, 6): 27, (1, 7): 1, (1, 13): 1, (2, 6): 1, (2, 8): 40, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 6): 21, (3, 8): 1, (3, 10): 25, (3, 11): 22, (4, 8): 1, (4, 11): 1, (5, 7): 18, (5, 8): 1, (5, 10): 7, (5, 11): 1, (5, 12): 17, (6, 7): 1, (6, 8): 1, (6, 10): 1, (7, 8): 1, (7, 9): 28, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 12): 1, (9, 13): 12, (11, 12): 1, (11, 13): 1}",2380.999999957112
19.0,Graph with 14 nodes and 41 edges,"[[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]]",3.0,1.0,Y,"{0: 7, 1: 3, 2: 16, 3: 5, 4: 15, 5: 14, 6: 4, 7: 13, 8: 12, 9: 6, 10: 10, 11: 11, 12: 9, 13: 8}","{(0, 1): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 11): 1, (0, 12): 1, (0, 13): 1, (1, 7): 2, (2, 4): 5, (2, 6): 1, (2, 7): 6, (2, 8): 1, (2, 9): 1, (2, 11): 1, (2, 13): 1, (3, 7): 1, (3, 9): 1, (3, 10): 1, (3, 12): 1, (3, 13): 1, (4, 6): 1, (4, 8): 1, (4, 10): 7, (4, 12): 1, (5, 6): 1, (5, 8): 6, (5, 11): 3, (5, 12): 1, (5, 13): 2, (6, 10): 1, (7, 8): 1, (7, 11): 1, (7, 12): 1, (8, 11): 1, (8, 12): 1, (9, 11): 1, (9, 12): 1, (9, 13): 1, (10, 13): 1, (11, 12): 1, (11, 13): 1}",2263.0000000276596
20.0,Graph with 14 nodes and 53 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]]",4.0,2.0,Y,"{0: 6, 1: 8, 2: 10, 3: 30, 4: 4, 5: 28, 6: 26, 7: 24, 8: 22, 9: 20, 10: 18, 11: 16, 12: 14, 13: 12}","{(0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (1, 2): 1, (1, 3): 2, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 12): 1, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (2, 10): 1, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 5): 11, (3, 9): 1, (3, 10): 12, (3, 11): 1, (3, 13): 1, (4, 6): 1, (4, 7): 1, (4, 11): 1, (4, 12): 1, (5, 6): 1, (5, 9): 2, (5, 10): 1, (5, 11): 1, (5, 12): 7, (5, 13): 3, (6, 7): 17, (6, 9): 1, (6, 11): 1, (6, 12): 1, (6, 13): 1, (7, 9): 1, (7, 13): 2, (8, 9): 11, (8, 11): 9, (9, 10): 1, (9, 12): 1, (9, 13): 1, (10, 12): 1, (10, 13): 1, (11, 13): 1, (12, 13): 1}",3018.999999994776
20.0,Graph with 14 nodes and 53 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]]",4.0,6.0,Y,"{0: 10, 1: 82, 2: 76, 3: 70, 4: 4, 5: 64, 6: 58, 7: 52, 8: 46, 9: 40, 10: 34, 11: 28, 12: 22, 13: 16}","{(0, 3): 1, (0, 6): 5, (0, 7): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (1, 2): 1, (1, 3): 1, (1, 5): 46, (1, 6): 1, (1, 7): 1, (1, 8): 30, (1, 12): 1, (2, 3): 44, (2, 5): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (2, 10): 1, (2, 11): 2, (2, 12): 15, (2, 13): 8, (3, 5): 1, (3, 9): 1, (3, 10): 1, (3, 11): 19, (3, 13): 1, (4, 6): 1, (4, 7): 1, (4, 11): 1, (4, 12): 1, (5, 6): 1, (5, 9): 1, (5, 10): 10, (5, 11): 1, (5, 12): 1, (5, 13): 1, (6, 7): 45, (6, 9): 1, (6, 11): 1, (6, 12): 1, (6, 13): 1, (7, 9): 2, (7, 13): 1, (8, 9): 13, (8, 11): 1, (9, 10): 18, (9, 12): 1, (9, 13): 1, (10, 12): 1, (10, 13): 1, (11, 13): 1, (12, 13): 1}",2564.000000006672
21.0,Graph with 14 nodes and 47 edges,"[[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0], [1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]]",3.0,5.0,Y,"{0: 8, 1: 68, 2: 63, 3: 3, 4: 58, 5: 13, 6: 53, 7: 48, 8: 43, 9: 38, 10: 33, 11: 28, 12: 23, 13: 18}","{(0, 1): 1, (0, 2): 1, (0, 6): 4, (0, 9): 1, (0, 13): 1, (1, 4): 34, (1, 5): 4, (1, 6): 1, (1, 8): 1, (1, 10): 24, (1, 12): 2, (2, 4): 1, (2, 5): 1, (2, 6): 21, (2, 9): 32, (2, 10): 1, (2, 13): 6, (3, 4): 1, (3, 10): 1, (3, 11): 1, (4, 5): 1, (4, 6): 1, (4, 10): 1, (4, 12): 17, (4, 13): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (5, 11): 1, (5, 12): 1, (6, 9): 1, (6, 11): 17, (6, 13): 7, (7, 8): 39, (7, 10): 1, (7, 11): 6, (7, 13): 1, (8, 10): 1, (8, 13): 1, (9, 10): 1, (9, 11): 1, (9, 12): 1, (10, 11): 1, (10, 13): 1, (11, 12): 1}",2364.999999997508
21.0,Graph with 14 nodes and 47 edges,"[[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0], [1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]]",4.0,5.0,Y,"{0: 9, 1: 69, 2: 64, 3: 4, 4: 59, 5: 14, 6: 54, 7: 49, 8: 44, 9: 39, 10: 34, 11: 29, 12: 24, 13: 19}","{(0, 1): 5, (0, 2): 1, (0, 6): 1, (0, 9): 1, (0, 13): 1, (1, 4): 12, (1, 5): 5, (1, 6): 1, (1, 8): 1, (1, 10): 25, (1, 12): 20, (2, 4): 40, (2, 5): 1, (2, 6): 7, (2, 9): 1, (2, 10): 1, (2, 13): 13, (3, 4): 2, (3, 10): 1, (3, 11): 1, (4, 5): 1, (4, 6): 1, (4, 10): 1, (4, 12): 1, (4, 13): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (5, 11): 1, (5, 12): 1, (6, 9): 28, (6, 11): 13, (6, 13): 1, (7, 8): 40, (7, 10): 1, (7, 11): 6, (7, 13): 1, (8, 10): 1, (8, 13): 1, (9, 10): 1, (9, 11): 5, (9, 12): 1, (10, 11): 1, (10, 13): 1, (11, 12): 1}",2546.9999999927495
22.0,Graph with 14 nodes and 48 edges,"[[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",4.0,5.0,Y,"{0: 9, 1: 4, 2: 69, 3: 64, 4: 59, 5: 54, 6: 49, 7: 14, 8: 44, 9: 39, 10: 34, 11: 29, 12: 24, 13: 19}","{(0, 3): 1, (0, 4): 2, (0, 7): 4, (0, 10): 1, (0, 13): 1, (1, 2): 1, (1, 7): 1, (1, 9): 1, (1, 12): 1, (2, 3): 1, (2, 4): 40, (2, 6): 1, (2, 7): 1, (2, 9): 22, (2, 10): 1, (2, 11): 1, (3, 6): 1, (3, 10): 29, (3, 11): 20, (3, 13): 12, (4, 7): 1, (4, 9): 11, (4, 10): 1, (4, 11): 3, (5, 6): 36, (5, 7): 1, (5, 8): 15, (5, 11): 1, (5, 12): 1, (6, 7): 1, (6, 8): 8, (6, 9): 1, (6, 13): 1, (7, 8): 1, (7, 9): 1, (7, 11): 1, (7, 12): 1, (7, 13): 1, (8, 9): 1, (8, 11): 1, (8, 12): 17, (8, 13): 1, (9, 12): 1, (10, 12): 1, (10, 13): 1, (11, 12): 1, (11, 13): 1, (12, 13): 1}",2541.99999994853
22.0,Graph with 14 nodes and 48 edges,"[[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",4.0,9.0,Y,"{0: 13, 1: 4, 2: 121, 3: 112, 4: 103, 5: 94, 6: 85, 7: 76, 8: 67, 9: 58, 10: 49, 11: 40, 12: 31, 13: 22}","{(0, 3): 1, (0, 4): 1, (0, 7): 9, (0, 10): 1, (0, 13): 1, (1, 2): 1, (1, 7): 1, (1, 9): 1, (1, 12): 1, (2, 3): 1, (2, 4): 66, (2, 6): 1, (2, 7): 1, (2, 9): 49, (2, 10): 1, (2, 11): 1, (3, 6): 50, (3, 10): 44, (3, 11): 1, (3, 13): 15, (4, 7): 1, (4, 9): 1, (4, 10): 1, (4, 11): 33, (5, 6): 11, (5, 7): 19, (5, 8): 61, (5, 11): 1, (5, 12): 1, (6, 7): 19, (6, 8): 1, (6, 9): 1, (6, 13): 1, (7, 8): 1, (7, 9): 1, (7, 11): 1, (7, 12): 21, (7, 13): 1, (8, 9): 1, (8, 11): 1, (8, 12): 1, (8, 13): 1, (9, 12): 4, (10, 12): 1, (10, 13): 1, (11, 12): 1, (11, 13): 1, (12, 13): 1}",2544.999999997799
23.0,Graph with 14 nodes and 37 edges,"[[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]]",3.0,4.0,Y,"{0: 23, 1: 15, 2: 43, 3: 19, 4: 51, 5: 31, 6: 3, 7: 11, 8: 39, 9: 55, 10: 7, 11: 47, 12: 35, 13: 27}","{(0, 1): 1, (0, 2): 1, (0, 7): 1, (0, 8): 1, (0, 9): 15, (0, 12): 3, (0, 13): 1, (1, 6): 1, (1, 7): 1, (1, 10): 1, (1, 11): 10, (1, 13): 1, (2, 3): 1, (2, 4): 5, (2, 8): 20, (2, 9): 1, (2, 11): 15, (3, 6): 1, (3, 7): 1, (3, 9): 16, (4, 5): 28, (4, 8): 16, (4, 9): 1, (4, 13): 1, (5, 9): 1, (5, 10): 1, (5, 11): 1, (6, 11): 1, (7, 8): 1, (7, 9): 1, (7, 11): 1, (7, 12): 5, (8, 10): 1, (9, 10): 1, (9, 11): 19, (10, 12): 3, (12, 13): 24}",86181.0000000105
23.0,Graph with 14 nodes and 37 edges,"[[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]]",3.0,8.0,Y,"{0: 11, 1: 107, 2: 99, 3: 91, 4: 83, 5: 75, 6: 3, 7: 67, 8: 59, 9: 51, 10: 43, 11: 35, 12: 27, 13: 19}","{(0, 1): 5, (0, 2): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 12): 1, (0, 13): 1, (1, 6): 1, (1, 7): 32, (1, 10): 23, (1, 11): 30, (1, 13): 16, (2, 3): 88, (2, 4): 7, (2, 8): 1, (2, 9): 1, (2, 11): 1, (3, 6): 1, (3, 7): 1, (3, 9): 1, (4, 5): 35, (4, 8): 39, (4, 9): 1, (4, 13): 1, (5, 9): 38, (5, 10): 1, (5, 11): 1, (6, 11): 1, (7, 8): 1, (7, 9): 7, (7, 11): 1, (7, 12): 24, (8, 10): 17, (9, 10): 1, (9, 11): 1, (10, 12): 1, (12, 13): 1}",2228.9999999998145
