graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
24.0,Graph with 11 nodes and 29 edges,"[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]]",4.0,1.0,Y,"{0: 5, 1: 8, 2: 13, 3: 7, 4: 9, 5: 10, 6: 4, 7: 12, 8: 6, 9: 11, 10: 14}","{(0, 5): 1, (0, 6): 1, (0, 10): 3, (1, 2): 1, (1, 5): 1, (1, 7): 4, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 1, (2, 5): 2, (2, 6): 1, (2, 9): 6, (2, 10): 1, (3, 4): 1, (3, 7): 2, (3, 8): 1, (3, 10): 1, (4, 5): 5, (4, 7): 1, (4, 10): 1, (5, 9): 1, (6, 7): 1, (6, 10): 1, (7, 9): 1, (7, 10): 2, (8, 9): 1, (8, 10): 3, (9, 10): 1}",1816.9999999884112
25.0,Graph with 11 nodes and 34 edges,"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0], [1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]]",4.0,7.0,Y,"{0: 11, 1: 74, 2: 67, 3: 4, 4: 60, 5: 53, 6: 46, 7: 39, 8: 32, 9: 25, 10: 18}","{(0, 3): 1, (0, 4): 1, (0, 5): 5, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (1, 3): 1, (1, 4): 14, (1, 5): 41, (1, 7): 2, (1, 10): 15, (2, 4): 42, (2, 5): 1, (2, 6): 20, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 1, (3, 9): 1, (4, 5): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 7): 4, (6, 8): 1, (6, 9): 18, (7, 8): 27, (7, 9): 1, (7, 10): 1, (8, 9): 1, (9, 10): 1}",1717.0000000135133
26.0,Graph with 11 nodes and 25 edges,"[[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]]",2.0,3.0,Y,"{0: 8, 1: 5, 2: 32, 3: 2, 4: 29, 5: 26, 6: 23, 7: 17, 8: 11, 9: 14, 10: 20}","{(0, 1): 1, (0, 2): 2, (0, 4): 2, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 5): 3, (1, 9): 1, (2, 4): 10, (2, 5): 16, (2, 6): 1, (2, 7): 1, (2, 9): 1, (2, 10): 1, (3, 6): 1, (3, 8): 1, (4, 8): 1, (4, 10): 16, (5, 8): 7, (6, 7): 11, (6, 9): 8, (6, 10): 1, (7, 9): 2, (7, 10): 1, (8, 9): 1}",1612.999999991871
26.0,Graph with 11 nodes and 25 edges,"[[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]]",2.0,7.0,Y,"{0: 9, 1: 72, 2: 65, 3: 2, 4: 58, 5: 51, 6: 44, 7: 37, 8: 30, 9: 23, 10: 16}","{(0, 1): 4, (0, 2): 1, (0, 4): 1, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 5): 49, (1, 9): 19, (2, 4): 30, (2, 5): 1, (2, 6): 24, (2, 7): 6, (2, 9): 1, (2, 10): 1, (3, 6): 1, (3, 8): 1, (4, 8): 26, (4, 10): 1, (5, 8): 1, (6, 7): 16, (6, 9): 1, (6, 10): 1, (7, 9): 1, (7, 10): 12, (8, 9): 1}",1585.0000000057207
28.0,Graph with 11 nodes and 32 edges,"[[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]]",4.0,7.0,Y,"{0: 11, 1: 74, 2: 67, 3: 60, 4: 4, 5: 53, 6: 46, 7: 39, 8: 32, 9: 25, 10: 18}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 7): 6, (0, 9): 1, (0, 10): 1, (1, 2): 28, (1, 3): 41, (1, 6): 1, (1, 7): 1, (1, 10): 1, (2, 3): 13, (2, 5): 1, (2, 8): 23, (2, 10): 1, (3, 4): 1, (3, 5): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 5): 1, (4, 6): 1, (5, 6): 43, (5, 9): 5, (5, 10): 1, (6, 9): 1, (7, 8): 6, (7, 9): 15, (7, 10): 11, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1796.0000000130094
28.0,Graph with 11 nodes and 32 edges,"[[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]]",4.0,8.0,Y,"{0: 12, 1: 84, 2: 76, 3: 68, 4: 4, 5: 60, 6: 52, 7: 44, 8: 36, 9: 28, 10: 20}","{(0, 1): 1, (0, 4): 1, (0, 5): 7, (0, 7): 1, (0, 9): 1, (0, 10): 1, (1, 2): 1, (1, 3): 1, (1, 6): 49, (1, 7): 31, (1, 10): 1, (2, 3): 40, (2, 5): 2, (2, 8): 32, (2, 10): 1, (3, 4): 1, (3, 5): 23, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 5): 1, (4, 6): 1, (5, 6): 1, (5, 9): 22, (5, 10): 4, (6, 9): 1, (7, 8): 1, (7, 9): 1, (7, 10): 10, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1778.0000000016116
29.0,Graph with 11 nodes and 25 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]",3.0,3.0,Y,"{0: 6, 1: 33, 2: 9, 3: 30, 4: 27, 5: 24, 6: 21, 7: 18, 8: 15, 9: 12, 10: 3}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (1, 2): 1, (1, 4): 17, (1, 7): 13, (1, 9): 1, (2, 4): 1, (2, 6): 2, (2, 7): 1, (2, 10): 3, (3, 5): 22, (3, 6): 6, (3, 7): 1, (3, 9): 1, (4, 7): 1, (4, 9): 7, (5, 9): 1, (6, 7): 1, (6, 8): 12, (7, 8): 1, (8, 9): 1}",1744.9999999996635
29.0,Graph with 11 nodes and 25 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 43, 2: 11, 3: 39, 4: 35, 5: 31, 6: 27, 7: 23, 8: 19, 9: 15, 10: 3}","{(0, 1): 2, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (1, 2): 1, (1, 4): 20, (1, 7): 18, (1, 9): 1, (2, 4): 3, (2, 6): 2, (2, 7): 1, (2, 10): 3, (3, 5): 29, (3, 6): 8, (3, 7): 1, (3, 9): 1, (4, 7): 1, (4, 9): 9, (5, 9): 1, (6, 7): 1, (6, 8): 16, (7, 8): 1, (8, 9): 1}",1853.0000000112068
30.0,Graph with 11 nodes and 31 edges,"[[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]",2.0,4.0,Y,"{0: 6, 1: 2, 2: 42, 3: 38, 4: 34, 5: 10, 6: 30, 7: 26, 8: 14, 9: 18, 10: 22}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 2): 1, (2, 3): 7, (2, 5): 1, (2, 7): 22, (2, 9): 1, (2, 10): 10, (3, 4): 29, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 8): 1, (4, 9): 1, (4, 10): 1, (5, 6): 4, (5, 7): 1, (5, 8): 1, (5, 10): 1, (6, 8): 9, (6, 9): 10, (6, 10): 6, (7, 9): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 2}",1801.9999999978609
30.0,Graph with 11 nodes and 31 edges,"[[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]",3.0,3.0,Y,"{0: 6, 1: 3, 2: 33, 3: 30, 4: 27, 5: 9, 6: 24, 7: 21, 8: 12, 9: 15, 10: 18}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 2): 2, (2, 3): 6, (2, 5): 1, (2, 7): 16, (2, 9): 1, (2, 10): 7, (3, 4): 22, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 8): 1, (4, 9): 1, (4, 10): 1, (5, 6): 3, (5, 7): 1, (5, 8): 1, (5, 10): 1, (6, 8): 7, (6, 9): 8, (6, 10): 5, (7, 9): 1, (7, 10): 2, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1592.9999999855227
30.0,Graph with 11 nodes and 31 edges,"[[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]",3.0,6.0,Y,"{0: 9, 1: 3, 2: 63, 3: 57, 4: 51, 5: 45, 6: 39, 7: 33, 8: 27, 9: 21, 10: 15}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 4, (0, 9): 1, (1, 2): 2, (2, 3): 43, (2, 5): 1, (2, 7): 14, (2, 9): 1, (2, 10): 1, (3, 4): 11, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 8): 22, (4, 9): 6, (4, 10): 9, (5, 6): 35, (5, 7): 5, (5, 8): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 9): 8, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1616.0000000127184
30.0,Graph with 11 nodes and 31 edges,"[[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]",4.0,7.0,Y,"{0: 11, 1: 4, 2: 74, 3: 67, 4: 60, 5: 53, 6: 46, 7: 39, 8: 32, 9: 25, 10: 18}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 6, (0, 9): 1, (1, 2): 3, (2, 3): 53, (2, 5): 1, (2, 7): 14, (2, 9): 1, (2, 10): 1, (3, 4): 11, (3, 8): 1, (3, 9): 1, (4, 5): 6, (4, 8): 27, (4, 9): 2, (4, 10): 12, (5, 6): 42, (5, 7): 1, (5, 8): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 9): 16, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1752.000000010412
31.0,Graph with 11 nodes and 28 edges,"[[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]",3.0,7.0,Y,"{0: 10, 1: 3, 2: 73, 3: 66, 4: 59, 5: 52, 6: 45, 7: 38, 8: 31, 9: 24, 10: 17}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 7, (1, 3): 1, (1, 5): 1, (2, 5): 1, (2, 7): 32, (2, 8): 23, (2, 9): 15, (2, 10): 1, (3, 4): 2, (3, 5): 46, (3, 7): 1, (3, 8): 1, (3, 9): 1, (3, 10): 13, (4, 6): 43, (4, 8): 1, (4, 9): 6, (5, 6): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 10): 1, (7, 8): 4, (7, 9): 1, (8, 10): 1}",1701.0000000254877
31.0,Graph with 11 nodes and 28 edges,"[[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]",4.0,4.0,Y,"{0: 4, 1: 44, 2: 8, 3: 40, 4: 36, 5: 32, 6: 28, 7: 24, 8: 20, 9: 16, 10: 12}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 3): 17, (1, 5): 26, (2, 5): 1, (2, 7): 1, (2, 8): 3, (2, 9): 1, (2, 10): 1, (3, 4): 5, (3, 5): 1, (3, 7): 10, (3, 8): 4, (3, 9): 1, (3, 10): 1, (4, 6): 26, (4, 8): 3, (4, 9): 1, (5, 6): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 10): 1, (7, 8): 1, (7, 9): 12, (8, 10): 8}",1872.0000000200798
32.0,Graph with 11 nodes and 35 edges,"[[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0], [1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]]",4.0,4.0,Y,"{0: 8, 1: 44, 2: 40, 3: 36, 4: 32, 5: 12, 6: 4, 7: 24, 8: 16, 9: 20, 10: 28}","{(0, 1): 1, (0, 3): 2, (0, 5): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (1, 2): 1, (1, 3): 12, (1, 4): 27, (1, 5): 1, (1, 7): 1, (1, 10): 1, (2, 4): 1, (2, 5): 1, (2, 7): 12, (2, 9): 1, (2, 10): 24, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 11, (3, 9): 8, (4, 5): 1, (4, 6): 1, (4, 9): 1, (5, 7): 4, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (7, 9): 6, (8, 9): 1, (8, 10): 1}",1835.9999999972842
32.0,Graph with 11 nodes and 35 edges,"[[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0], [1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]]",4.0,8.0,Y,"{0: 12, 1: 84, 2: 76, 3: 68, 4: 60, 5: 52, 6: 4, 7: 44, 8: 36, 9: 28, 10: 20}","{(0, 1): 1, (0, 3): 6, (0, 5): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (1, 2): 39, (1, 3): 7, (1, 4): 23, (1, 5): 1, (1, 7): 1, (1, 10): 12, (2, 4): 33, (2, 5): 1, (2, 7): 1, (2, 9): 1, (2, 10): 1, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 31, (3, 9): 21, (4, 5): 1, (4, 6): 1, (4, 9): 1, (5, 7): 40, (5, 8): 1, (5, 9): 1, (5, 10): 5, (6, 8): 1, (6, 9): 1, (7, 9): 1, (8, 9): 1, (8, 10): 1}",1984.9999999905776
33.0,Graph with 11 nodes and 27 edges,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]]",3.0,4.0,Y,"{0: 7, 1: 43, 2: 39, 3: 35, 4: 31, 5: 27, 6: 23, 7: 3, 8: 19, 9: 15, 10: 11}","{(0, 2): 3, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 8): 1, (1, 2): 7, (1, 3): 1, (1, 5): 1, (1, 6): 20, (1, 8): 10, (1, 10): 3, (2, 4): 7, (2, 5): 21, (2, 7): 1, (3, 4): 19, (3, 5): 1, (3, 7): 1, (3, 9): 12, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 6): 1, (5, 9): 1, (6, 8): 1, (8, 10): 6, (9, 10): 1}",1778.0000000016116
33.0,Graph with 11 nodes and 27 edges,"[[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]]",4.0,6.0,Y,"{0: 10, 1: 64, 2: 58, 3: 52, 4: 46, 5: 40, 6: 4, 7: 34, 8: 28, 9: 22, 10: 16}","{(0, 2): 1, (0, 3): 1, (0, 4): 5, (0, 5): 1, (0, 8): 2, (1, 2): 21, (1, 3): 29, (1, 5): 1, (1, 6): 1, (1, 8): 11, (1, 10): 1, (2, 4): 3, (2, 5): 1, (2, 7): 32, (3, 4): 1, (3, 5): 1, (3, 7): 1, (3, 9): 19, (4, 5): 34, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 6): 1, (5, 9): 1, (6, 8): 1, (8, 10): 14, (9, 10): 1}",1599.999999996271
