graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
23.0,Graph with 10 nodes and 17 edges,"[[0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0]]",4.0,7.0,Y,"{0: 67, 1: 53, 2: 4, 3: 18, 4: 25, 5: 32, 6: 11, 7: 39, 8: 60, 9: 46}","{(0, 1): 16, (0, 2): 2, (0, 3): 16, (0, 4): 22, (0, 5): 10, (1, 2): 1, (1, 9): 35, (2, 4): 1, (3, 4): 1, (3, 6): 1, (4, 6): 1, (5, 6): 1, (5, 8): 19, (5, 9): 1, (6, 9): 8, (7, 8): 39, (8, 9): 1}",1592.0000000022583
24.0,Graph with 10 nodes and 15 edges,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0]]",3.0,9.0,Y,"{0: 12, 1: 3, 2: 84, 3: 75, 4: 66, 5: 48, 6: 57, 7: 21, 8: 39, 9: 30}","{(0, 1): 1, (0, 3): 9, (0, 6): 1, (0, 7): 1, (1, 7): 1, (1, 8): 1, (2, 3): 15, (2, 5): 48, (2, 6): 4, (2, 7): 16, (3, 6): 50, (4, 8): 38, (4, 9): 28, (6, 7): 1, (7, 9): 2}",1801.9999999978609
25.0,Graph with 10 nodes and 23 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 0]]",3.0,4.0,Y,"{0: 19, 1: 35, 2: 15, 3: 23, 4: 39, 5: 7, 6: 31, 7: 27, 8: 3, 9: 11}","{(0, 2): 1, (0, 3): 1, (0, 4): 15, (0, 6): 1, (0, 9): 1, (1, 3): 1, (1, 4): 4, (1, 5): 6, (1, 7): 24, (2, 3): 1, (2, 4): 11, (2, 7): 1, (2, 8): 1, (3, 4): 1, (3, 6): 18, (3, 7): 1, (4, 6): 4, (4, 7): 1, (4, 8): 1, (4, 9): 2, (5, 9): 1, (6, 8): 1, (6, 9): 7}",1604.000000000383
27.0,Graph with 10 nodes and 27 edges,"[[0, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0]]",2.0,4.0,Y,"{0: 6, 1: 38, 2: 34, 3: 30, 4: 26, 5: 18, 6: 14, 7: 10, 8: 2, 9: 22}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 2): 1, (1, 3): 22, (1, 5): 11, (1, 6): 1, (1, 7): 1, (2, 4): 21, (2, 5): 1, (2, 7): 3, (2, 9): 6, (3, 4): 1, (3, 5): 3, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 8): 1, (6, 7): 1, (6, 9): 10, (7, 9): 2}",1491.9999999989386
27.0,Graph with 10 nodes and 27 edges,"[[0, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0]]",2.0,6.0,Y,"{0: 8, 1: 56, 2: 50, 3: 44, 4: 38, 5: 26, 6: 20, 7: 14, 8: 2, 9: 32}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 3, (1, 2): 1, (1, 3): 34, (1, 5): 17, (1, 6): 1, (1, 7): 1, (2, 4): 33, (2, 5): 1, (2, 7): 1, (2, 9): 13, (3, 4): 1, (3, 5): 5, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 8): 1, (6, 7): 6, (6, 9): 10, (7, 9): 3}",1729.9999999949023
27.0,Graph with 10 nodes and 27 edges,"[[0, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0]]",4.0,3.0,Y,"{0: 7, 1: 31, 2: 28, 3: 25, 4: 22, 5: 16, 6: 13, 7: 10, 8: 4, 9: 19}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 6): 1, (0, 7): 1, (0, 9): 2, (1, 2): 1, (1, 3): 16, (1, 5): 10, (1, 6): 1, (1, 7): 1, (2, 4): 17, (2, 5): 1, (2, 7): 1, (2, 9): 7, (3, 4): 1, (3, 5): 2, (3, 8): 3, (3, 9): 1, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 8): 1, (6, 7): 4, (6, 9): 6, (7, 9): 2}",1613.0000000060818
28.0,Graph with 10 nodes and 22 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0]]",2.0,7.0,Y,"{0: 9, 1: 65, 2: 58, 3: 51, 4: 44, 5: 37, 6: 2, 7: 30, 8: 16, 9: 23}","{(0, 4): 4, (0, 5): 2, (0, 6): 1, (0, 7): 1, (0, 8): 1, (1, 2): 27, (1, 3): 20, (1, 4): 16, (1, 7): 1, (2, 3): 27, (2, 5): 1, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 7): 1, (3, 8): 1, (4, 7): 24, (5, 8): 11, (5, 9): 22, (6, 7): 1, (7, 8): 1, (8, 9): 1}",1491.0000000014634
28.0,Graph with 10 nodes and 22 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0]]",3.0,1.0,Y,"{0: 8, 1: 6, 2: 10, 3: 7, 4: 4, 5: 9, 6: 5, 7: 12, 8: 11, 9: 3}","{(0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 2, (0, 8): 3, (1, 2): 3, (1, 3): 1, (1, 4): 1, (1, 7): 1, (2, 3): 3, (2, 5): 2, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 7): 1, (3, 8): 1, (4, 7): 2, (5, 8): 3, (5, 9): 1, (6, 7): 4, (7, 8): 1, (8, 9): 1}",2150.9999999977936
28.0,Graph with 10 nodes and 22 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0]]",3.0,2.0,Y,"{0: 9, 1: 17, 2: 11, 3: 13, 4: 7, 5: 15, 6: 5, 7: 19, 8: 21, 9: 3}","{(0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 5, (0, 8): 1, (1, 2): 3, (1, 3): 9, (1, 4): 2, (1, 7): 3, (2, 3): 1, (2, 5): 1, (2, 7): 1, (2, 8): 5, (3, 5): 1, (3, 7): 1, (3, 8): 1, (4, 7): 4, (5, 8): 11, (5, 9): 1, (6, 7): 4, (7, 8): 1, (8, 9): 2}",1818.9999999975726
28.0,Graph with 10 nodes and 22 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0]]",3.0,4.0,Y,"{0: 7, 1: 39, 2: 35, 3: 31, 4: 3, 5: 27, 6: 15, 7: 19, 8: 23, 9: 11}","{(0, 4): 1, (0, 5): 2, (0, 6): 2, (0, 7): 1, (0, 8): 1, (1, 2): 20, (1, 3): 16, (1, 4): 1, (1, 7): 1, (2, 3): 11, (2, 5): 1, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 7): 1, (3, 8): 1, (4, 7): 1, (5, 8): 15, (5, 9): 7, (6, 7): 13, (7, 8): 1, (8, 9): 3}",1729.9999999949023
29.0,Graph with 10 nodes and 22 edges,"[[0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1, 0, 0]]",3.0,2.0,Y,"{0: 3, 1: 7, 2: 21, 3: 5, 4: 19, 5: 17, 6: 15, 7: 9, 8: 13, 9: 11}","{(0, 1): 2, (0, 3): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 9): 1, (2, 5): 4, (2, 6): 9, (2, 9): 8, (3, 4): 1, (3, 5): 1, (3, 6): 1, (4, 5): 2, (4, 6): 1, (4, 7): 1, (4, 8): 12, (4, 9): 1, (5, 6): 3, (5, 7): 6, (7, 8): 1, (7, 9): 1}",1502.999999999588
30.0,Graph with 10 nodes and 17 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 0, 1, 0]]",2.0,6.0,Y,"{0: 2, 1: 56, 2: 50, 3: 44, 4: 8, 5: 38, 6: 32, 7: 20, 8: 26, 9: 14}","{(0, 7): 1, (0, 9): 1, (1, 2): 37, (1, 3): 19, (2, 7): 1, (2, 8): 11, (2, 9): 1, (3, 4): 3, (3, 5): 5, (3, 7): 17, (4, 8): 4, (4, 9): 1, (5, 6): 31, (5, 8): 1, (5, 9): 1, (6, 7): 1, (8, 9): 10}",1659.0000000036298
30.0,Graph with 10 nodes and 17 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 0, 1, 0]]",3.0,4.0,Y,"{0: 15, 1: 7, 2: 19, 3: 23, 4: 11, 5: 31, 6: 3, 7: 27, 8: 39, 9: 35}","{(0, 7): 9, (0, 9): 6, (1, 2): 1, (1, 3): 6, (2, 7): 1, (2, 8): 1, (2, 9): 16, (3, 4): 1, (3, 5): 1, (3, 7): 15, (4, 8): 4, (4, 9): 6, (5, 6): 1, (5, 8): 28, (5, 9): 1, (6, 7): 2, (8, 9): 6}",1793.0000000063728
30.0,Graph with 10 nodes and 17 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 0, 1, 0]]",4.0,6.0,Y,"{0: 4, 1: 58, 2: 52, 3: 46, 4: 40, 5: 34, 6: 28, 7: 10, 8: 22, 9: 16}","{(0, 7): 1, (0, 9): 3, (1, 2): 49, (1, 3): 9, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 35, (3, 5): 1, (3, 7): 1, (4, 8): 4, (4, 9): 1, (5, 6): 21, (5, 8): 9, (5, 9): 3, (6, 7): 7, (8, 9): 8}",1688.9999999989413
30.0,Graph with 10 nodes and 17 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 0, 1, 0]]",4.0,8.0,Y,"{0: 4, 1: 76, 2: 68, 3: 60, 4: 52, 5: 44, 6: 36, 7: 12, 8: 28, 9: 20}","{(0, 7): 3, (0, 9): 1, (1, 2): 65, (1, 3): 11, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 47, (3, 5): 1, (3, 7): 1, (4, 8): 4, (4, 9): 1, (5, 6): 29, (5, 8): 10, (5, 9): 4, (6, 7): 7, (8, 9): 13}",1574.9999999883357
31.0,Graph with 10 nodes and 27 edges,"[[0, 1, 1, 0, 0, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [1, 1, 1, 1, 0, 0, 1, 0, 1, 0]]",3.0,1.0,Y,"{0: 7, 1: 5, 2: 8, 3: 12, 4: 3, 5: 4, 6: 11, 7: 9, 8: 6, 9: 10}","{(0, 1): 1, (0, 2): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (1, 2): 1, (1, 4): 1, (1, 8): 1, (1, 9): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 1, (3, 5): 1, (3, 6): 3, (3, 7): 5, (3, 9): 1, (5, 7): 1, (6, 8): 1, (6, 9): 4, (7, 8): 1, (8, 9): 1}",1199.9999999972033
32.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0]]",2.0,9.0,Y,"{0: 11, 1: 83, 2: 74, 3: 65, 4: 56, 5: 38, 6: 29, 7: 2, 8: 20, 9: 47}","{(0, 2): 7, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 2): 21, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 8): 16, (1, 9): 43, (2, 5): 30, (2, 6): 12, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 53, (3, 6): 9, (3, 9): 1, (4, 6): 1, (5, 6): 3, (5, 8): 1, (5, 9): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1}",1519.0000000018244
32.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 39, 2: 35, 3: 31, 4: 27, 5: 19, 6: 15, 7: 3, 8: 11, 9: 23}","{(0, 2): 3, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 2): 10, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 8): 7, (1, 9): 19, (2, 5): 13, (2, 6): 5, (2, 7): 2, (2, 8): 1, (2, 9): 1, (3, 4): 24, (3, 6): 4, (3, 9): 1, (4, 6): 1, (5, 6): 2, (5, 8): 1, (5, 9): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1}",1547.0000000021855
32.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0]]",4.0,3.0,Y,"{0: 7, 1: 31, 2: 28, 3: 25, 4: 4, 5: 22, 6: 19, 7: 16, 8: 10, 9: 13}","{(0, 2): 1, (0, 3): 3, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 2): 5, (1, 3): 1, (1, 4): 1, (1, 5): 17, (1, 8): 3, (1, 9): 3, (2, 5): 1, (2, 6): 1, (2, 7): 15, (2, 8): 3, (2, 9): 1, (3, 4): 1, (3, 6): 13, (3, 9): 7, (4, 6): 1, (5, 6): 1, (5, 8): 1, (5, 9): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1}",1468.0000000026894
33.0,Graph with 10 nodes and 22 edges,"[[0, 0, 0, 1, 1, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0, 0]]",2.0,1.0,Y,"{0: 5, 1: 11, 2: 4, 3: 6, 4: 8, 5: 9, 6: 10, 7: 2, 8: 3, 9: 7}","{(0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (1, 3): 1, (1, 5): 5, (1, 7): 1, (1, 8): 1, (1, 9): 2, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 9): 1, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 1, (4, 6): 5, (5, 9): 1, (6, 8): 1, (6, 9): 1}",1480.9999999982892
34.0,Graph with 10 nodes and 22 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 1, 0]]",2.0,1.0,Y,"{0: 3, 1: 5, 2: 6, 3: 11, 4: 2, 5: 10, 6: 4, 7: 7, 8: 8, 9: 9}","{(0, 2): 1, (0, 5): 1, (0, 8): 1, (1, 2): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 5): 1, (2, 7): 1, (2, 9): 1, (3, 5): 1, (3, 6): 2, (3, 8): 4, (3, 9): 2, (4, 8): 1, (4, 9): 1, (5, 7): 4, (5, 9): 2, (6, 7): 1, (8, 9): 1}",1559.0000000003101
34.0,Graph with 10 nodes and 22 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 1, 0]]",2.0,4.0,Y,"{0: 6, 1: 38, 2: 34, 3: 30, 4: 2, 5: 26, 6: 18, 7: 14, 8: 10, 9: 22}","{(0, 2): 1, (0, 5): 1, (0, 8): 4, (1, 2): 1, (1, 6): 16, (1, 7): 1, (1, 8): 3, (1, 9): 17, (2, 3): 22, (2, 5): 8, (2, 7): 1, (2, 9): 1, (3, 5): 5, (3, 6): 1, (3, 8): 1, (3, 9): 1, (4, 8): 1, (4, 9): 1, (5, 7): 11, (5, 9): 1, (6, 7): 1, (8, 9): 1}",1373.0000000009568
